0,0,0,0,0,0,0,0,0,0,0
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
10234,0,0,0,2,0,0,0,0,0,903
-9451,0,0,0,0,0,0,0,0,0,11235
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
-9271,0,0,0,0,0,0,0,0,0,11253
